browser_id,time_on_site,timestamp,isp,geonetworkcity,date,totals.uniquescreenviews,totals.timeonscreen,hits.isinteraction,hits.promotionactioninfopromoisclick,totals.screenviews,trafficsourcemedium,trafficsourcerefferalpath,device.browser,device.devicecategory,device.mobiledevicebranding,device.operatingsystem,device.ismobile,device.screenresolution,promo_category,totalspageviews,account_id
1000201,357,11:29,'hinet.net',Sahatsakhan,2020-02-10,1,37,1,0,9,Organic,google.com,chrome,tablet,apple,ios,0,1366x768,insurance,2,100000000965
1000120,373,19:10,'cox.net',Kankan,2020-01-22,3,62,0,1,10,Affiliates,google.com,firefox,mobile,apple,ios,1,1440 x 2560,accounts,5,100000000966
1000012,210,20:11,'verizon.net',Saransk,2020-01-26,5,16,0,0,5,Social,youtube.com,brave,laptop,samsung,ubuntu,0,800 x 1280,loan,2,100000000967
1000379,272,16:43,'comcastbusiness.net',Juxing,2020-01-18,1,40,0,0,6,Direct,google.com,firefox,laptop,lenovo,windows,0,800 x 1280,credit_card,7,100000000968
1000365,278,8:20,'comcastbusiness.net',Xuebu,2020-02-25,3,91,0,1,8,Social,youtube.com,brave,laptop,apple,mac-os,0,800 x 1280,insurance,3,100000000969
1000191,35,10:31,'att.net',Makui,2020-02-08,1,50,1,0,8,Organic,google.com,edge,tablet,samsung,android,0,1280x800,credit_card,7,100000000970
1000382,538,21:47,'hinet.net',Huoshaoping,2020-01-20,5,28,1,0,10,Social,linkedin.com,edge,laptop,apple,mac-os,0,1536 x 2048,credit_card,6,100000000971
1000017,439,0:03,'verizon.net',Brzeźnica,2020-01-09,4,34,1,0,5,Affiliates,linkedin.com,opera,mobile,samsung,android,1,1440 x 2960,insurance,2,100000000972
1000246,278,22:44,'cox.net',Tarub,2020-01-30,2,22,1,1,9,Paid,youtube.com,UC browser,tablet,apple,ios,0,1366x768,insurance,3,100000000973
1000340,113,14:58,'comcastbusiness.net',Kvitok,2020-02-12,1,15,0,0,8,Affiliates,facebook.com,edge,laptop,samsung,ubuntu,0,1200 x 1920,loan,1,100000000974
1000253,298,8:53,'verizon.net',Seara,2020-01-06,1,29,0,1,5,Direct,facebook.com,edge,laptop,lenovo,ubuntu,0,1536 x 2048,loan,9,100000000975
1000305,325,7:30,'att.net',Binagadi,2020-01-29,4,25,0,0,5,Refferal,google.com,edge,tablet,samsung,android,0,1920x1080,insurance,9,100000000976
1000175,364,14:33,'att.net',Lombog,2020-01-09,1,15,1,0,7,Paid,linkedin.com,UC browser,tablet,micromax,android,0,1366x768,loan,5,100000000977
1000217,328,20:06,'cox.net',Santa María Chiquimula,2020-01-28,2,17,0,0,6,Paid,youtube.com,chrome,tablet,micromax,android,0,1366x768,loan,4,100000000978
1000080,18,20:55,'att.net',Warugunung,2020-01-20,5,23,0,0,9,Refferal,facebook.com,chrome,mobile,micromax,android,1,1440 x 2560,accounts,6,100000000979
1000162,407,11:58,'comcastbusiness.net',Ríohacha,2020-02-11,1,4,0,0,8,Direct,youtube.com,chromium,mobile,micromax,android,1,1440 x 2960,loan,3,100000000980
1000016,25,1:42,'comcastbusiness.net',Pinhão,2020-01-08,5,34,1,1,9,Paid,facebook.com,opera,mobile,lenovo,android,1,1440 x 2960,loan,1,100000000981
1000356,395,0:03,'cox.net',Youghal,2020-02-25,2,78,0,0,8,Affiliates,google.com,safari,mobile,micromax,android,1,1440 x 2960,loan,10,100000000982
1000333,399,6:50,'comcastbusiness.net',Sugihwaras,2020-01-29,1,64,0,0,10,Display,google.com,chrome,tablet,samsung,android,0,1366x768,loan,7,100000000983
1000239,108,7:37,'att.net',Grande Cache,2020-02-08,3,23,1,0,5,Refferal,facebook.com,UC browser,mobile,micromax,android,1,1440 x 2960,deposits,9,100000000984
1000138,329,11:31,'cox.net',Kuantan,2020-01-07,5,55,1,0,9,Affiliates,facebook.com,chromium,laptop,apple,mac-os,0,1536 x 2048,deposits,4,100000000985
1000237,515,15:30,'hinet.net',Monte Azul Paulista,2020-02-19,1,32,0,1,5,Social,linkedin.com,UC browser,laptop,lenovo,windows,0,1536 x 2048,credit_card,4,100000000986
1000185,495,5:52,'att.net',Svislach,2020-01-30,4,56,0,1,6,Paid,linkedin.com,UC browser,tablet,lenovo,android,0,1920x1080,deposits,10,100000000987
1000090,222,16:48,'verizon.net',Randuboto,2020-01-03,5,7,0,0,5,Social,facebook.com,brave,laptop,samsung,windows,0,1536 x 2048,accounts,10,100000000988
1000038,438,14:36,'verizon.net',Alīpur,2020-01-31,3,39,1,0,8,Display,youtube.com,safari,mobile,lenovo,android,1,1440 x 2560,insurance,6,100000000989
1000223,321,20:19,'att.net',Kasongo,2020-01-17,3,29,0,1,8,Social,linkedin.com,edge,tablet,apple,ios,0,1280x800,credit_card,9,100000000990
1000000,365,6:02,'comcast.net',Casais Brancos,2020-01-02,5,84,0,1,10,Refferal,facebook.com,safari,tablet,samsung,android,0,1366x768,accounts,8,100000000991
1000014,414,7:42,'comcastbusiness.net',Taloy,2020-01-05,4,16,0,0,6,Affiliates,linkedin.com,chromium,mobile,apple,ios,1,1080 x 1920,loan,8,100000000992
1000088,315,13:00,'cox.net',Brckovljani,2020-01-04,4,84,0,1,6,Display,facebook.com,chrome,laptop,samsung,ubuntu,0,800 x 1280,loan,1,100000000993
1000113,526,6:25,'comcastbusiness.net',Cikaduen,2020-02-07,2,96,1,0,7,Organic,google.com,brave,tablet,lenovo,android,0,1280x800,credit_card,4,100000000994
1000188,278,1:47,'comcast.net',Ganja,2020-02-25,2,44,1,1,6,Refferal,youtube.com,edge,mobile,micromax,android,1,1080 x 1920,deposits,3,100000000995
1000326,59,14:47,'cox.net',Ancona,2020-03-02,4,63,1,1,6,Direct,google.com,edge,laptop,samsung,ubuntu,0,1536 x 2048,deposits,4,100000000996
1000223,451,15:59,'att.net',Doropeti,2020-01-26,2,98,1,0,6,Social,youtube.com,brave,tablet,lenovo,android,0,1280x800,deposits,1,100000000997
1000375,290,14:50,'cox.net',Labog,2020-01-31,1,66,0,1,5,Refferal,google.com,firefox,tablet,micromax,android,0,1920x1080,deposits,6,100000000998
1000274,326,3:34,'cox.net',Brka,2020-01-31,5,3,0,1,10,Social,youtube.com,opera,tablet,samsung,android,0,1920x1080,accounts,7,100000000999
